stream_name,detector_rule,window_size,step_size,step_fraction,bins,binning,reference_mode,calibrated_threshold_used,drift_detected,first_detection_window,detection_delay,false_alarm_count_before_drift,true_detection_after_drift,max_kl,min_ks_pvalue,max_js,max_wasserstein,n_windows,n_records,constant_confidence_warning
class_prior_gradual,KL_only,50,50,1.0,20,quantile,adaptive_clean,True,True,0,-13,12,True,8.273698,3.8e-05,0.221705,0.356759,39,2000,False
class_prior_gradual,KS_only,50,50,1.0,20,quantile,adaptive_clean,True,False,,,0,False,5.213798,0.067795,0.198436,0.179348,39,2000,False
class_prior_gradual,KL_AND_KS,50,50,1.0,20,quantile,adaptive_clean,True,False,,,0,False,5.213798,0.067795,0.198436,0.179348,39,2000,False
class_prior_gradual,JS_only,50,50,1.0,20,quantile,adaptive_clean,True,True,0,-13,13,True,7.500269,0.000246,0.204219,0.278828,39,2000,False
class_prior_gradual,Wasserstein_only,50,50,1.0,20,quantile,adaptive_clean,True,True,0,-13,5,True,5.467067,0.039195,0.198436,0.171533,39,2000,False
class_prior_gradual,Ensemble_majority,50,50,1.0,20,quantile,adaptive_clean,True,True,0,-13,13,True,7.500269,0.000246,0.204219,0.278828,39,2000,False
class_prior_gradual,KL_only,50,25,0.5,20,quantile,fixed_first,True,True,0,-26,24,True,8.255343,0.000246,0.213393,0.33301,78,2000,False
class_prior_gradual,KS_only,50,25,0.5,20,quantile,fixed_first,True,True,6,-20,2,True,8.255343,0.000246,0.213393,0.33301,78,2000,False
class_prior_gradual,KL_AND_KS,50,25,0.5,20,quantile,fixed_first,True,True,6,-20,2,True,8.255343,0.000246,0.213393,0.33301,78,2000,False
class_prior_gradual,JS_only,50,25,0.5,20,quantile,fixed_first,True,True,0,-26,25,True,8.255343,0.000246,0.213393,0.33301,78,2000,False
